ID,Quantity_Sold_(kilo)
42257,0.488
42278,20.0
42258,5.184
42259,2.031
42260,7.539
42261,5.188000000000001
42262,0.276
42264,4.833
42265,6.903
42266,3.233
42267,5.0200000000000005
42263,6.539
42269,0.172
42268,20.0
42276,31.0
42275,4.221
42274,4.0
42277,16.0
42272,1.0
42271,0.5920000000000001
42270,8.414
42273,15.606
42333,2.0
42325,1.0
42326,32.0
42327,7.0
42328,7.0
42329,8.0
42330,34.0
42331,1.524
42332,0.178
42334,4.684
42324,16.0
42336,31.0
42337,14.0
42338,5.821
42339,2.0
42340,2.0
42341,0.444
42342,4.515000000000001
42343,27.0
42344,11.0
42335,9.683
42323,34.0
42321,6.131
42301,11.202
42302,7.804
42303,3.283
42304,0.99
42305,2.437
42306,4.609999999999999
42307,6.6579999999999995
42308,3.362
42309,4.231
42310,3.036
42322,40.0
42312,2.415
42313,9.0
42314,1.0
42315,0.152
42316,1.0150000000000001
42317,3.173
42318,4.0
42319,13.216
42320,3.0
42311,9.095
42374,45.0
42373,6.0
42372,9.0
42368,21.0
42370,15.0
42369,3.0
42375,1.93
42371,2.0
42376,2.0
42381,2.042
42378,13.415
42379,25.0
42380,13.0
42382,3.0
42383,6.0
42384,3.995
42385,42.0
42386,8.0
42367,39.0
42377,2.633
42365,5.0760000000000005
42359,2.508
42364,6.0
42345,9.734
42346,6.795
42347,9.959
42348,2.58
42349,3.442
42366,48.0
42351,0.232
42352,9.818999999999999
42353,2.073
42350,10.906
42355,1.158
42354,18.169
42362,5.0
42361,1.084
42360,2.0
42363,15.009
42358,11.0
42357,2.621
42356,16.216
42410,1.0
42411,3.0
42412,2.0
42413,11.0
42414,51.0
42415,2.262
42416,4.0
42417,4.425
42418,20.264
42409,27.0
42420,14.0
42422,3.646
42423,3.0
42424,1.0
42425,0.401
42426,3.842
42427,74.0
42428,20.0
42419,42.0
42408,2.0
42421,15.0
42406,42.0
42387,1.803
42389,9.384
42390,10.592
42391,12.174
42392,14.126
42393,2.049
42407,16.0
42394,27.829
42395,1.763
42388,15.301
42397,2.449
42398,32.0
42399,1.0
42400,5.391
42401,2.0
42402,41.372
42403,18.0
42404,9.022
42405,55.0
42396,20.225
42456,5.841
42455,53.0
42451,52.0
42453,7.0
42452,5.0
42457,9.0
42454,8.0
42458,8.295
42463,7.621
42460,40.0
42461,20.0
42462,17.0
42464,1.0
42466,14.65
42467,66.0
42468,21.0
42450,1.0
42459,19.457
42449,30.0
42465,1.698
42447,50.0
42429,1.798
42431,9.246
42432,24.689
42433,11.71
42434,9.595
42435,20.596
42436,7.266
42437,39.76
42430,17.392
42439,2.467
42438,33.266
42446,17.387
42445,7.0
42444,27.118
42448,50.0
42442,10.203
42441,1.0
42440,29.0
42443,8.0
42504,11.0
42488,1.0
42489,30.0
42490,5.0
42491,16.0
42492,16.0
42493,64.0
42494,1.6099999999999999
42497,13.038
42496,7.958
42498,55.0
42499,26.0
42501,3.0
42502,0.781
42503,41.0
42487,22.0
42495,8.0
42500,8.167
42486,38.0
42484,17.839
42485,50.0
42469,20.161
42470,19.769
42471,7.437
42473,20.755
42474,4.792
42475,36.361000000000004
42472,11.321
42477,2.488
42478,25.0
42479,1.0
42480,3.001
42481,10.0
42482,29.562
42483,12.0
42476,24.279
42533,0.305
42527,2.0
42528,28.0
42529,5.0
42530,4.0
42531,5.0
42532,42.0
42534,4.0
42542,27.0
42536,16.258
42537,53.0
42538,15.0
42539,3.447
42540,1.0
42543,6.0
42541,0.451
42526,21.0
42535,3.003
42525,27.0
42507,9.051
42523,10.908
42505,1.851
42506,14.008
42508,4.774
42509,3.606
42510,3.569
42511,5.811
42512,3.169
42513,0.904
42524,44.0
42515,5.859
42516,2.4979999999999998
42517,14.0
42518,2.0
42519,0.633
42520,1.0
42521,32.534
42522,14.0
42514,21.308
42573,0.178
42572,3.087
42571,36.0
42567,26.0
42569,8.0
42568,4.0
42574,1.0
42570,5.0
42575,6.392
42579,9.0
42577,58.0
42578,13.0
42580,3.097
42581,2.0
42582,0.365
42583,4.078
42566,3.0
42585,16.0
42576,20.908
42584,24.0
42565,25.0
42563,40.0
42564,22.0
42544,1.2269999999999999
42545,12.491
42546,2.932
42547,2.551
42548,3.769
42550,4.596
42551,7.737
42552,2.6
42549,6.836
42554,4.054
42553,14.895
42561,3.0
42560,23.516000000000002
42559,3.0
42562,6.7459999999999996
42557,0.211
42556,12.0
42555,2.473
42558,2.571
42617,1.0
42610,1.0
42611,5.0
42612,11.0
42613,6.0
42614,31.0
42615,2.168
42616,0.186
42618,4.333
42609,18.0
42620,49.0
42621,12.0
42622,8.0
42623,3.793
42624,2.0
42625,1.0
42626,3.876
42627,37.0
42628,10.0
42619,13.439
42608,4.0
42587,6.368
42606,27.0
42586,10.858
42607,13.0
42588,0.552
42589,3.455
42590,5.516
42592,11.364
42593,0.769
42594,0.532
42595,13.929
42591,5.888
42597,2.45
42596,8.487
42604,9.195
42603,4.0
42602,43.126
42605,36.0
42600,2.7720000000000002
42599,1.155
42598,4.0
42601,8.0
42661,3.0
42653,1.0
42654,14.0
42655,4.0
42656,10.0
42657,5.0
42658,35.0
42659,2.161
42660,0.208
42662,3.815
42672,15.0
42664,57.0
42665,12.0
42666,4.0
42667,3.942
42668,3.0
42669,3.0
42670,4.046
42671,23.0
42652,23.0
42663,11.601
42651,29.0
42650,30.0
42649,7.803
42630,8.97
42631,1.1869999999999998
42632,0.769
42633,1.508
42634,2.387
42635,3.302
42636,8.997
42637,1.9060000000000001
42638,0.244
42629,3.611
42640,12.75
42641,2.512
42642,14.0
42643,0.395
42644,0.188
42645,3.1929999999999996
42646,1.0
42647,27.964
42648,7.0
42639,17.887
42702,5.897
42701,8.0
42700,1.125
42696,2.0
42698,10.0
42697,11.0
42703,16.999
42699,23.0
42704,54.0
42709,1.0
42706,6.0
42707,7.624
42708,3.0
42710,0.437
42711,0.218
42712,44.0
42713,15.0
42695,28.0
42705,19.0
42694,2.0
42692,26.0
42693,36.0
42673,3.974
42674,12.689
42675,2.851
42676,4.0969999999999995
42677,5.8309999999999995
42679,13.826
42680,4.139
42681,16.302
42682,10.773
42678,3.611
42684,16.0
42683,4.884
42690,8.138
42689,4.0
42688,57.513
42691,40.0
42686,2.822
42685,1.0
42687,3.0
42744,4.977
42737,43.0
42738,6.0
42739,22.0
42740,16.0
42741,37.0
42742,3.392
42743,4.0
42745,12.861
42735,22.0
42747,25.0
42748,9.0
42749,5.221
42750,1.0
42751,1.0
42752,0.8089999999999999
42753,7.753
42754,46.0
42736,25.0
42746,58.0
42755,10.0
42729,6.9190000000000005
42733,12.604
42714,5.481
42715,16.22
42716,7.49
42717,6.157
42718,10.795
42734,61.0
42720,17.742
42721,3.8129999999999997
42722,15.597999999999999
42719,11.261
42724,5.027
42723,14.83
42731,46.608
42730,3.0
42732,14.0
42727,9.356
42726,0.33999999999999997
42725,16.0
42728,0.666
42785,8.0
42779,39.0
42797,16.0
42780,3.0
42781,15.0
42782,5.0
42783,50.0
42784,0.957
42786,8.071
42778,32.0
42788,78.0
42789,20.0
42790,8.0
42791,5.8790000000000004
42792,1.0
42793,0.308
42794,1.613
42795,1.946
42796,51.0
42787,30.03
42777,30.0
42773,46.622
42775,9.029
42756,5.279
42757,11.539
42758,9.144
42759,3.2880000000000003
42760,3.956
42761,8.077
42762,7.009
42763,15.78
42764,4.055
42776,56.0
42766,18.645
42767,19.768
42768,2.441
42769,20.0
42770,3.0
42771,3.838
42772,6.0
42774,4.0
42765,0.315
42824,1.076
42823,34.0
42819,18.0
42821,16.0
42820,3.0
42825,3.129
42822,7.0
42826,9.098
42831,0.423
42828,9.0
42829,4.398
42830,2.0
42832,0.33599999999999997
42833,5.453
42834,29.0
42835,19.0
42818,16.0
42827,30.0
42817,21.0
42816,33.0
42815,8.29
42798,3.846
42799,8.109
42800,5.5280000000000005
42801,1.4329999999999998
42803,5.403
42804,3.624
42805,9.125
42806,2.668
42802,1.784
42808,6.133
42809,3.188
42810,14.0
42811,1.115
42812,3.0
42813,22.737000000000002
42814,5.0
42807,11.361
42864,35.0
42863,7.0
42862,7.0
42876,10.0
42860,15.0
42859,19.0
42865,1.2109999999999999
42861,5.0
42866,2.0
42875,31.0
42868,10.242
42869,39.0
42870,15.0
42871,1.0
42872,4.9959999999999996
42873,1.931
42874,5.101
42857,28.0
42867,4.176
42856,11.263
42858,15.0
42854,19.187
42836,1.2650000000000001
42837,8.58
42838,3.09
42839,1.018
42840,3.505
42841,7.3870000000000005
42842,1.357
42843,2.813
42844,11.028
42855,3.0
42846,8.277
42847,6.006
42848,3.9939999999999998
42849,8.0
42850,1.0
42851,0.176
42852,1.8159999999999998
42853,5.0
42845,2.526
42905,26.0
42904,5.0
42903,8.0
42899,7.0
42901,19.0
42900,1.0
42906,2.241
42902,6.0
42907,4.0
42911,15.0
42909,11.713
42910,28.0
42912,4.0
42913,4.882
42914,2.0
42915,2.165
42916,34.0
42898,24.0
42908,5.659
42917,10.0
42897,30.0
42895,5.0
42896,5.0
42877,1.697
42878,8.453
42879,3.317
42880,0.781
42882,4.975
42883,6.87
42884,7.747
42885,0.8200000000000001
42881,3.3049999999999997
42887,14.747
42888,14.998
42889,2.419
42890,12.0
42891,2.0
42892,0.632
42893,3.0
42886,0.365
42894,28.114
42948,22.0
42947,5.0
42946,17.0
42942,18.0
42944,15.0
42943,1.0
42949,1.359
42945,6.0
42950,3.0
42961,1.0
42952,10.669
42953,49.0
42954,9.0
42955,3.0
42956,3.572
42957,5.0
42958,0.382
42959,3.507
42941,32.0
42951,3.086
42940,40.0
42960,29.0
42938,1.0
42918,1.141
42919,5.39
42920,5.622
42921,1.432
42922,0.5529999999999999
42923,4.221
42924,1.058
42925,11.169
42926,3.1029999999999998
42927,15.256
42939,7.047
42929,0.232
42930,1.961
42931,15.0
42932,0.508
42933,1.0
42934,0.214
42935,5.614
42936,4.0
42937,15.541
42928,4.579000000000001
42992,2.05
42991,33.0
42990,11.0
42986,27.0
42988,4.0
42987,2.0
42993,6.0
42989,16.0
42994,5.103
42999,3.213
42996,65.0
42997,11.0
42998,7.0
43000,1.0
43001,0.743
43002,6.276
43003,61.0
43004,10.0
42985,19.0
42995,19.345
42984,37.0
42982,8.485
42962,1.9989999999999999
42983,35.0
42963,11.642
42964,4.598
42965,2.451
42966,2.3120000000000003
42967,5.467
42969,2.083
42970,15.259
42971,7.078
42968,18.308
42973,7.366
42972,0.189
42980,30.517
42979,2.0
42978,1.717
42981,6.0
42976,0.078
42975,1.2349999999999999
42974,19.0
42977,0.226
43036,9.0
43029,23.0
43030,34.0
43031,5.0
43032,14.0
43033,12.0
43034,39.0
43035,0.851
43037,5.134
43028,23.0
43039,49.0
43040,21.0
43041,3.0
43042,5.687
43043,2.0
43044,1.476
43045,3.575
43046,47.0
43047,5.0
43038,12.443
43026,9.32
43027,37.0
43025,8.0
43005,2.057
43006,12.19
43007,11.746
43008,4.032
43009,4.899
43011,6.241
43012,19.237
43013,2.675
43014,22.636
43010,6.973
43016,0.278
43015,14.787
43023,4.0
43022,1.556
43021,9.534
43024,34.501
43019,0.5700000000000001
43018,18.0
43017,2.493
43020,2.0
43080,1.034
43072,20.0
43073,18.0
43074,17.0
43075,35.0
43076,3.0
43077,15.0
43078,12.0
43079,33.0
43081,8.0
43070,8.0
43083,15.375
43084,9.0
43085,20.0
43086,7.0
43087,4.933
43088,2.0
43089,0.372
43090,12.318
43091,45.0
43071,15.939
43082,8.086
43092,16.0
43064,1.0
43068,5.0
43048,1.993
43049,9.361
43050,11.947000000000001
43051,10.044
43052,3.969
43069,46.696
43054,11.597
43055,6.188000000000001
43056,15.542
43057,4.574
43053,5.0760000000000005
43059,15.544
43060,0.813
43061,1.742
43062,15.0
43063,1.875
43065,27.273
43066,0.641
43067,2.5900000000000003
43058,23.987
43124,11.0
43123,16.0
43122,4.0
43121,2.0
43117,38.0
43119,26.0
43118,13.0
43125,25.0
43120,24.0
43126,2.0
43116,8.183
43128,3.114
43129,23.0
43131,6.0
43132,2.6799999999999997
43133,5.0
43134,0.442
43135,7.753
43136,43.0
43137,11.0
43127,5.495
43115,7.0
43130,10.0
43113,4.0
43093,2.567
43095,8.159
43096,0.293
43097,6.736
43098,3.0780000000000003
43099,5.704
43114,27.24
43100,3.878
43101,16.443
43102,2.316
43094,7.964
43104,10.585
43103,13.343
43111,0.326
43110,9.144
43109,3.0
43112,4.771
43107,13.0
43106,7.365
43105,0.298
43108,0.192
43161,6.0
43168,5.902
43162,16.0
43163,9.0
43164,25.0
43165,0.363
43166,5.0
43167,4.663
43169,39.0
43174,7.199
43171,8.0
43172,2.669
43173,1.0
43175,1.516
43176,3.9269999999999996
43177,40.0
43178,10.0
43160,27.0
43170,10.0
43159,12.0
43157,27.0
43138,1.373
43158,22.0
43139,11.844
43140,5.8870000000000005
43141,3.883
43142,4.585
43144,6.123
43145,15.979
43146,2.6670000000000003
43147,14.12
43143,3.819
43149,1.2349999999999999
43148,8.757
43155,1.0
43154,28.52
43153,4.0
43156,6.845
43151,3.0
43150,26.0
43152,3.9850000000000003
43208,4.362
43201,37.0
43202,4.0
43203,19.0
43204,10.0
43205,26.0
43206,1.424
43207,2.0
43209,23.367
43200,19.0
43211,15.0
43212,8.0
43213,3.045
43214,1.0
43215,0.671
43216,0.432
43217,5.069
43219,16.0
43210,53.0
43199,21.0
43218,59.0
43197,10.884
43179,1.936
43180,13.05
43181,7.274
43182,4.193
43183,3.267
43184,5.416
43185,5.985
43186,18.708
43187,3.085
43198,47.0
43189,17.203
43190,1.712
43191,18.0
43192,14.576
43193,3.284
43194,3.0
43195,32.835
43196,2.0
43188,22.05
43248,2.0
43247,1.25
43246,29.0
43242,26.0
43244,21.0
43243,5.0
43249,4.817
43245,2.0
43250,11.086
43254,2.485
43252,9.0
43253,2.0
43255,7.0
43256,0.361
43257,2.701
43258,26.0
43259,11.0
43241,9.0
43251,37.0
43240,16.0
43239,32.0
43238,7.299
43220,1.4060000000000001
43221,7.187
43222,1.516
43223,6.61
43224,3.323
43226,1.422
43227,10.83
43228,1.196
43225,5.126
43230,2.94
43229,11.964
43236,1.0
43235,3.315
43234,2.0
43237,23.234
43232,13.0
43231,3.634
43233,0.504
43290,6.0
43283,15.0
43284,17.0
43285,5.0
43286,13.0
43287,7.0
43288,19.0
43289,1.274
43291,6.266
43300,9.0
43293,35.0
43294,17.0
43295,4.0
43296,1.034
43297,2.0
43298,3.221
43299,35.0
43282,13.0
43292,12.006
43281,33.0
43260,1.0070000000000001
43279,5.0
43280,6.944
43261,8.759
43262,3.7640000000000002
43263,5.856
43264,3.339
43266,1.5390000000000001
43267,9.11
43268,0.636
43269,0.863
43265,1.734
43271,4.62
43272,3.052
43273,7.0
43274,0.754
43275,2.0
43276,3.957
43277,3.0
43270,19.893
43278,28.583
43331,0.893
43330,28.0
43329,13.0
43325,16.0
43327,4.0
43326,33.0
43332,10.0
43328,13.0
43343,19.0
43342,54.0
43334,9.844
43335,43.0
43336,22.0
43337,5.0
43338,3.34
43339,1.0
43340,1.446
43341,5.89
43324,18.0
43333,6.5680000000000005
43323,45.0
43311,0.502
43321,4.0
43322,8.459
43302,14.286999999999999
43303,9.925
43304,5.52
43305,7.03
43306,4.26
43307,5.631
43308,1.471
43309,17.039
43301,2.06
43312,25.847
43313,11.551
43314,3.391
43315,11.0
43316,0.637
43317,0.178
43318,1.7879999999999998
43319,8.0
43320,31.05
43310,1.33
43370,23.0
43369,8.0
43365,18.0
43367,33.0
43366,20.0
43371,1.622
43368,20.0
43372,8.0
43377,5.0
43374,13.68
43375,49.0
43376,12.0
43378,3.556
43379,7.0
43380,5.587
43382,9.0
43364,40.0
43373,5.246
43363,13.764
43381,39.0
43361,25.138
43345,8.661999999999999
43346,7.07
43347,8.039
43348,3.793
43349,6.444
43350,5.63
43351,0.41000000000000003
43352,11.432
43344,0.879
43354,16.856
43353,4.414
43360,3.0
43359,0.923
43362,15.0
43357,19.0
43356,5.254
43355,8.907
43358,8.747
43403,23.0
43404,1.0
43405,6.0
43406,4.0
43407,13.0
43408,0.892
43409,2.0
43410,0.949
43412,30.0
43413,10.0
43415,1.915
43416,2.0
43417,1.476
43418,19.0
43402,7.0
43419,12.0
43411,6.434
43414,2.0
43401,16.0
43399,7.601
43400,36.0
43383,0.976
43384,6.824
43385,2.021
43387,2.6350000000000002
43388,2.01
43389,9.298
43390,3.52
43386,3.692
43392,8.969
43391,11.931000000000001
43397,17.637
43396,2.309
43398,3.0
43394,14.0
43393,3.59
43395,3.344
43450,1.0
43443,16.0
43444,24.0
43445,6.0
43446,11.0
43447,5.0
43448,16.0
43449,1.612
43451,1.528
43460,5.0
43453,32.0
43454,12.0
43455,6.0
43456,2.975
43457,1.847
43458,4.715
43459,29.0
43442,24.0
43452,5.995
43441,45.0
43422,1.896
43439,3.0
43421,2.424
43423,5.825
43424,5.126
43425,0.716
43426,0.853
43427,10.366
43428,1.153
43429,9.793
43420,6.877
43431,0.641
43430,2.9829999999999997
43438,12.373
43437,2.0
43436,0.9530000000000001
43440,5.758
43434,5.369
43433,0.5680000000000001
43432,14.0
43435,0.234
43483,17.0
43484,12.0
43485,1.0
43486,17.0
43487,3.0
43488,21.0
43489,0.7989999999999999
43490,5.0
43491,2.71
43493,17.0
43494,12.0
43495,3.0
43497,1.0
43498,0.8540000000000001
43499,2.9699999999999998
43500,23.0
43482,13.0
43501,17.0
43492,4.16
43496,2.553
43481,28.0
43479,5.0
43480,5.632
43461,1.167
43462,5.7700000000000005
43463,6.011
43464,6.411
43466,2.3
43467,0.353
43468,6.305
43469,1.839
43465,5.336
43471,8.128
43472,2.787
43473,13.0
43474,1.94
43475,0.219
43476,3.173
43477,1.0
43470,13.105
43478,18.478
43532,0.743
43531,14.0
43530,5.0
43526,1.0
43528,1.0
43527,21.0
43533,4.0
43529,8.0
43534,1.691
43543,18.0
43536,9.0
43537,3.0
43538,1.973
43539,3.0
43540,1.0
43541,1.444
43542,5.017
43544,10.0
43525,16.0
43535,7.289
43524,8.0
43503,7.841
43522,5.859
43523,25.0
43504,7.123
43505,6.09
43506,4.0600000000000005
43507,3.5820000000000003
43508,2.029
43509,0.376
43510,6.241
43511,1.513
43502,1.278
43513,8.927000000000001
43514,2.2969999999999997
43515,6.0
43516,1.213
43517,5.449
43518,1.828
43519,1.0
43520,12.36
43521,2.0
43512,12.486
43570,4.275
43569,6.0
43565,10.0
43567,18.0
43566,2.0
43571,3.952
43568,1.844
43572,29.0
43577,1.709
43574,2.0
43575,2.547
43576,2.0
43578,3.811
43579,44.0
43580,13.0
43564,1.0
43573,12.0
43563,24.0
43561,22.0
43549,15.936
43562,10.0
43545,6.748
43546,10.421
43547,4.33
43548,2.767
43550,1.38
43551,14.231
43552,8.214
43554,7.0
43555,4.885
43556,1.435
43557,18.546
43558,13.0
43559,7.4
43560,35.0
43553,3.689
43607,1.209
43608,4.0
43606,31.0
43602,40.0
43604,14.0
43620,15.0
43609,2.17
43605,7.0
43610,5.5649999999999995
43619,44.0
43612,12.0
43613,11.0
43614,1.862
43615,7.0
43616,1.0
43617,1.395
43618,3.205
43611,40.0
43601,25.0
43603,9.0
43599,53.0
43581,3.306
43582,10.972
43583,10.528
43584,7.725
43585,3.157
43586,4.743
43587,12.185
43588,3.094
43589,15.287
43600,27.0
43591,14.516
43592,4.962
43593,19.0
43594,2.5709999999999997
43595,6.0
43596,27.914
43597,6.0
43598,11.11
43590,0.395
43650,31.0
43649,2.0
43648,14.0
43644,7.0
43646,33.0
43645,1.0
43651,2.115
43647,7.0
43652,8.0
43657,7.0
43654,9.6
43655,33.0
43656,10.0
43658,1.214
43659,8.0
43660,1.081
43661,6.998
43643,31.0
43663,17.0
43653,1.151
43662,31.0
43642,41.0
43640,34.746
43641,7.564
43621,3.638
43622,7.798
43623,12.84
43624,8.103
43625,10.66
43627,5.567
43628,4.498
43629,16.635
43626,9.008000000000001
43631,0.855
43630,3.186
43638,4.0760000000000005
43637,0.143
43636,0.199
43639,4.0
43634,6.229
43633,6.1530000000000005
43632,13.872
43635,22.0
43693,3.552
43686,10.0
43687,1.0
43688,1.0
43689,13.0
43690,16.0
43691,6.0
43692,15.0
43694,4.0
43685,25.0
43696,4.059
43697,27.0
43698,8.0
43704,6.0
43700,1.0
43701,0.591
43702,3.205
43703,15.0
43695,1.049
43684,4.116
43699,1.007
43682,9.139
43683,0.84
43664,2.283
43665,4.256
43666,6.369
43667,12.292
43669,1.187
43670,6.508
43671,2.0909999999999997
43672,10.416
43668,6.163
43674,3.128
43673,1.407
43680,2.531
43679,0.169
43678,0.1
43681,2.0
43676,0.758
43675,7.0
43677,1.0
43737,6.0
43730,19.0
43731,1.0
43732,1.0
43733,11.0
43734,1.0
43735,16.0
43736,2.549
43738,2.416
43748,12.0
43740,39.0
43741,13.0
43742,2.2880000000000003
43743,1.0
43744,1.0
43745,2.198
43746,6.948
43747,28.0
43729,26.0
43739,5.641
43728,23.0
43727,41.0
43705,1.501
43726,5.628
43706,4.757
43707,0.43
43708,0.252
43709,10.874
43710,4.361
43712,12.5
43713,1.4540000000000002
43714,2.075
43715,11.138
43711,2.918
43717,0.888
43716,5.209
43724,9.0
43723,1.165
43722,13.669
43725,8.041
43720,0.20700000000000002
43719,0.352
43718,15.0
43721,3.0
43780,2.656
43773,13.0
43774,26.0
43775,13.0
43776,2.0
43777,12.0
43778,6.0
43779,20.0
43781,3.0
43772,29.0
43783,5.716
43784,32.0
43785,9.0
43786,6.0
43787,1.709
43788,1.0
43789,0.386
43790,30.0
43791,7.0
43782,3.56
43771,0.758
43769,6.0
43749,0.848
43750,4.464
43751,8.009
43752,7.554
43753,6.997
43754,7.915
43755,3.312
43756,10.852
43757,3.093
43758,1.712
43770,5.698
43760,3.929
43761,1.745
43762,14.0
43763,0.223
43764,0.122
43765,0.542
43766,1.0
43767,11.305
43768,0.383
43759,13.387
43820,0.701
43819,17.0
43818,1.0
43814,9.0
43816,5.0
43815,15.0
43821,4.0
43817,10.0
43822,2.541
43827,1.282
43824,15.0
43825,11.0
43826,2.0
43828,3.0
43829,0.942
43830,3.742
43831,22.0
43832,6.0
43813,11.0
43823,9.059
43812,31.0
43806,0.172
43810,5.0
43792,2.556
43793,6.378
43794,6.603
43795,15.101
43796,6.144
43811,5.697
43798,1.08
43799,3.162
43800,7.185
43797,2.098
43802,10.748
43803,2.731
43804,2.231
43805,5.0
43807,4.732
43808,2.209
43809,19.401
43801,2.1799999999999997
43862,29.0
43861,11.0
43860,26.0
43856,24.0
43858,19.0
43857,26.0
43863,2.455
43859,4.0
43864,9.0
43855,45.0
43867,44.0
43868,8.0
43869,4.0
43870,1.73
43871,3.0
43872,1.169
43873,7.633
43874,47.0
43875,15.0
43865,3.576
43854,7.404
43866,9.841
43852,23.348
43834,6.916
43835,10.001
43836,2.871
43837,6.28
43838,9.748000000000001
43839,3.718
43840,0.994
43841,4.566
43853,11.0
43833,2.776
43843,4.016
43844,0.571
43845,16.329
43846,9.850999999999999
43847,3.081
43848,20.0
43849,0.122
43850,5.002
43851,2.0
43842,25.765
43905,12.0
43904,5.257
43903,44.0
43899,34.0
43901,26.0
43900,4.0
43906,3.342
43902,12.0
43907,16.836
43912,5.0
43909,21.0
43910,12.0
43911,1.988
43913,4.084
43914,10.27
43915,75.0
43916,15.0
43917,16.0
43898,48.0
43908,57.0
43897,40.0
43895,14.907
43876,4.602
43896,45.0
43877,13.018
43878,9.533
43879,29.134
43880,23.046
43881,11.219
43883,5.998
43884,31.019000000000002
43885,4.548
43882,5.268
43887,23.19
43886,0.873
43893,38.344
43892,6.0
43891,2.66
43894,8.0
43889,2.224
43888,14.219000000000001
43890,26.0
43946,3.635
43940,3.0
43941,24.0
43942,12.0
43943,59.0
43944,3.215
43945,7.0
43947,1.914
43939,34.0
43949,6.0
43950,2.0
43957,8.0
43952,3.0
43953,4.159
43954,3.541
43955,27.0
43956,24.0
43948,57.0
43938,44.0
43951,3.466
43936,56.0
43937,41.0
43919,5.08
43920,9.493
43921,29.206
43922,7.8100000000000005
43923,4.774
43924,0.78
43925,1.02
43926,13.27
43918,1.627
43928,20.939
43929,4.053
43930,2.904
43931,15.0
43932,3.334
43933,2.0
43934,9.541
43935,8.100999999999999
43927,4.447
43977,1.0
43978,3.0
43979,1.0
43980,18.0
43981,2.9859999999999998
43982,1.0
43983,1.49
43988,4.0
43985,33.0
43986,9.0
43987,0.991
43989,0.628
43990,22.0
43991,11.0
43976,11.0
43984,6.159
43975,35.0
43992,2.0
43973,33.0
43958,7.804
43959,7.933
43960,5.724
43961,9.572000000000001
43962,7.476
43963,4.416
43964,21.078
43974,24.0
43966,11.697
43967,6.197
43968,1.108
43969,19.0
43970,5.975
43971,38.418
43972,8.100999999999999
43965,3.859
44013,2.0
44014,11.0
44015,5.0
44016,19.0
44017,1.855
44018,6.0
44019,3.927
44023,2.189
44021,33.0
44022,12.0
44024,1.0
44025,1.056
44026,4.932
44027,27.0
44012,16.0
44020,6.775
44028,18.0
44011,26.0
44009,37.0
44010,19.0
43993,3.955
43994,8.176
43995,7.317
43996,1.726
43998,4.1129999999999995
43999,14.301
44000,3.943
43997,2.5890000000000004
44002,4.684
44003,0.872
44004,12.0
44005,4.436999999999999
44006,1.0
44007,9.148
44008,7.851
44001,9.115
44057,1.883
44051,2.0
44052,5.0
44053,6.0
44054,12.0
44055,0.597
44056,2.0
44058,10.657
44067,3.0
44060,9.0
44061,5.0
44062,1.324
44063,2.0
44064,0.661
44065,7.08
44066,21.0
44050,11.0
44059,29.0
44049,21.0
44040,2.24
44047,31.0
44029,1.791
44030,8.613
44031,7.8069999999999995
44032,4.109
44033,2.638
44035,14.33
44036,4.196
44037,0.45299999999999996
44034,3.228
44039,0.7769999999999999
44038,10.579
44045,4.3420000000000005
44044,4.0
44043,1.024
44046,9.462
44041,14.0
44048,10.0
44042,1.0
44097,5.3340000000000005
44090,1.0
44091,10.0
44092,1.0
44093,11.0
44094,2.097
44095,6.0
44096,4.0440000000000005
44098,31.0
44107,15.0
44100,6.0
44101,1.361
44102,2.0
44103,1.697
44104,1.536
44105,4.699
44106,20.0
44089,1.0
44099,14.0
44088,18.0
44087,21.0
44086,18.0
44069,4.319
44070,8.041
44071,5.235
44072,1.431
44073,14.937
44074,1.846
44075,3.2070000000000003
44076,8.906
44068,3.764
44078,1.8479999999999999
44079,8.0
44080,1.0
44081,6.085
44082,2.0
44083,11.24
44084,8.735
44085,27.0
44077,2.206
44135,5.31
44134,7.0
44130,12.0
44132,24.0
44131,6.0
44136,11.007
44133,2.128
44137,35.0
44142,3.454
44139,7.0
44140,1.826
44141,2.0
44143,0.839
44144,6.762
44145,31.0
44146,13.0
44129,6.0
44138,14.0
44128,22.0
44127,15.0
44126,16.0
44108,5.468
44109,7.232
44110,7.953
44111,4.574
44112,6.764
44114,4.924
44115,0.201
44116,11.799
44113,13.763
44118,0.872
44117,5.168
44124,17.726
44123,2.384
44122,5.0
44125,36.0
44120,0.115
44119,11.0
44121,7.199
44177,5.41
44170,35.0
44171,1.0
44172,26.0
44173,7.0
44174,26.0
44175,1.64
44176,12.0
44178,16.045
44187,20.0
44180,30.0
44181,5.0
44182,3.265
44183,1.0
44184,0.729
44185,7.518
44186,60.0
44169,15.0
44179,22.0
44168,19.0
44167,38.0
44166,14.626
44148,9.865
44149,5.932
44150,6.843
44151,5.463
44152,4.372
44153,2.179
44154,27.358999999999998
44155,9.146
44156,11.532
44147,5.114
44158,1.9500000000000002
44159,17.0
44160,3.513
44161,2.0
44162,2.442
44163,7.319
44164,3.0
44165,43.398
44157,12.982
44215,5.0
44214,3.463
44210,3.0
44212,6.0
44211,5.0
44216,3.697
44213,25.0
44217,15.414
44227,24.0
44219,10.0
44220,4.0
44221,3.371
